listing_id,id,date,reviewer_id,reviewer_name,comments,sentiment_label
299154,160197573,2017-06-13,84287256,Domagoj,"Great place, close to every sight, easy to find, cosy to relax, peaceful, in the best part of Stockholm. Our host was very helpful and gave us a lot of useful tips. BIG recommendation!!!",1
960633564448404055,1187596441681804885,2024-06-26,109059356,Jennifer,"We had an amazing stay at Walter's place. He was very warm and welcoming. The place had all amenities that were listed, and was nice and clean. Would recommend to others wanting to stay in the area. Only downside - which was outside of his control - was there was some early morning construction going on nearby. Other than that small thing, we had an excellent stay.",1
39914605,1215060421468772282,2024-08-03,159074332,Nathan,"Great and tidy, lovely little apartment. Great location for food and drinks nearby aswell as public transport access. Thoroughly enjoyed my stay!",1
575197509951881015,678064767352363926,2022-07-24,159376674,Mark,We had a wonderful stay at the apartment. The location was terrific and central to all Stockholm has to offer - including many restaurants and cafes right outside the door. The apartment was perfect for two of us and had everything we needed to make the stay perfect. We highly recommend it!,1
558584710844078659,596116154886289267,2022-04-02,190552651,Anna,"Ewa was the nicest and kindest host I have ever had, and the apartment was even better than I expected. I felt warmly welcome, and enjoyed my stay very much!",1
39325775,1159299131504567530,2024-05-18,996307,Jared,This was a great place to stay. The apartment was so cool and in a great location in a trendy neighborhood. Mange was very helpful and responsive. I recommend this very highly.,1
51010882,1026744840998755470,2023-11-17,159371113,Ryan,Beautiful studio in a great location in Stockholm. Would recommend for anyone visiting.,1
581243,432870607,2019-04-05,44756451,Chris,"Edwin's flat is very central, just above a metro station and adjacent to bus and tram services - therefore an excellent location to explore the city of Stockholm if you purchase a transport pass for the duration of your stay.  Edwin was friendly and helpful and stayed out of the way, making his flat available for us to use.  It is very clean and well provided for and we enjoyed our stay.",1
39273071,881716165314396654,2023-05-01,6147710,Heather,"A gorgeous apartment in the heart of Stockholm's Old town, just beware of the stairs if you have lots of luggage! Thank you Ida for a wonderful stay in Stockholm",1
52531674,1062220819731015200,2024-01-05,127333009,Stephanie,"Great place to stay in Stockholm. We highly recommend. We had a fabulous time in Stockholm.<br/>The flat is ideally placed so you can walk and take the public transports super easily.<br/>The flat is very nice, very warm and cosy. <br/>Anna has good recommendations. <br/>It was perfect!",1
12987910,745520543400634618,2022-10-25,94162272,Pei Han,"A very cozy place to stay. The location is not very far to the station and it’s very convenient to buy food from supermarkets around the station. Louise and Christoffer are easygoing and kind to chat with!! If I go to Stockholm again, I will definitely choose this place again. Sigge and Sibra are cute!!!",1
659799148591533015,1225952414996522507,2024-08-18,534545755,Kitty,"Wow. What a gorgeous and idyllic location, so convenient for exploring Gamla Stan, we couldn’t ask for any more location wise! The views of the old town, church and lakes out of the windows were breathtaking. The apartment was beautifully clean, tidy and so comfortable with plenty of room for two people but it still felt cosy! Charlotta was a wonderful host, so responsive and friendly and she provided lots of great information about the location and local attractions. It has been the perfect location for our honeymoon and we couldn’t be more happy with it! We would 100% recommend this beautiful apartment!!! Thank you Charlotta!! ❤️",1
9268164,450763172,2019-05-10,128642228,Alyssa,Was perfect!,1
1255668,928867639989980026,2023-07-05,126285431,Cyril,Sandra is a super host,1
985189361280009763,1011432117022360998,2023-10-27,57783469,Marco,Many thanks very pleasant stay!,1
47755714,1257186799165001794,2024-09-30,50571755,Jeannie,Paul & Sanna “adopted” me for two days and it felt just like home. Highly recommend its easy transportation spot and huge supermarket on ground floor.,1
53294659,1305783433098112213,2024-12-06,195006083,Karl-Reinhard,Excellent place and area,1
737039782423794042,768692924120036813,2022-11-26,3761295,Jan,"I spent two nights at Lisa's place and it was a lovely stay. The apartment looks exactly as the photos convey: spacious, clean, and cozy. The location was perfect for getting around Stockholm with the metro nearby. Check-in was relatively straight forward with clear instructions. I recommend this host and would stay again.",1
22664537,314164261,2018-08-26,119816388,Madeleine,It was a perfect home for our time in Stockholm. Emily is friendly and the house is very cozy and close to the subway. I would recommend staying here! <br/>,1
30807581,613600931745128879,2022-04-26,40770470,Ilaria,"The flat was really nice. Impeccable cleanliness and good location, close to public transportation. The only defect was that the windows could not be opened. The shutters were automatic too, so sometimes they stayed closed giving a sense of claustrophobia.",1
7452173,41831945,2015-08-09,4894458,Bella,"I rented the apartment for my family. The apartment was as described, clean and spacious and simply stunning. <br/>We felt very welcome, the Pregers, which we never actually met, organised a smooth check-in and a bottle of red wine was waiting for us as a welcome present. <br/>We've stayed there with four people which was convenient and roomy. <br/>The location is great within easy reach of the public transport, and nice bars and restaurants next door. <br/>We can fully recommend the apartment and would love to stay there again. ",1
40459005,921530020409054040,2023-06-25,236551365,Emma,"Amazing AirBnB in Stockholm!! The rooms were lovely and spacious, looking onto a beautiful street. <br/>Location was brilliant and I was able to walk everywhere, with some fab viewpoints nearby.  <br/>Super friendly host, she gave me a detailed map and wonderful recommendations for places to eat, swim and explore! <br/>Thank you SO much!! I hope to be back sometime :)",1
25372452,925954180830537357,2023-07-01,261622341,Julian,Good place to stay in Stockholm!,1
9127269,133374157,2017-02-22,36678652,Венцислав,Everything is perfect.,1
33417289,1207894430830086112,2024-07-24,402161403,Paul,"We are currently road trippin through sweden and couldn't imagine a better stay for stockholm. We wanted to wash our clothes and got a drying rack and washing powder from Karin. <br/>She is a warm hearted and caring host and the stay can really be recommended.<br/>PS: We enjoyed our breakfasts and dinner in the cute little garden shown in the pictures.<br/>PPS: if you need tips for visiting the city, do not hesitate to ask her.<br/>Kerstin & Paul",1
49061809,659940483645947110,2022-06-29,99176584,Rüdiger,It is a very nice place. The two houses are clean. The Location with lake and beach nearby ist perfect. Roger ist a great host. He answered always very fast.,1
40867254,754913617415176348,2022-11-07,358352143,Abi,"Really nice place, in the centre easy ti access all the transport.",1
31302872,518613733741086326,2021-12-16,101979148,Juan,"Clean, and easy. I’m very happy",1
909459379807581191,1203492427537867826,2024-07-18,248529039,Gillian,Linda’s apartment was very well clean and in a perfect location. She was very helpful and quickly responded when we had questions. It is a great place to stay!,1
839958804362144641,985346825976930552,2023-09-21,16802691,Michael,Wonderful house. Recommended!,1
30579247,1244095643315473929,2024-09-12,116909843,Wendy,Thank you Robin. We had a lovely stay. So easy to get to the train station to get around and the unit was exactly as described - it was great<br/>Wendy and Geoff,1
6450135,304729432,2018-08-10,141386164,Sebastian,"Beautiful small apartment perfect for a couple to explore Stockholm. Great urban location, lots of bars and shopping nearby. You can easily walk into Gamla Stan. Very well equipped kitchen and nice terrace on inner courtyard to sit and eat outside.",1
19216729,287426131,2018-07-08,143164982,Jesus Miguel,"Definitely …..I will not think twice to stay at  Maria`s again when back in Stockholm...It was  much more than what I expected..close to the subway, easy to go around, and Maria's  helpfulness was the best. ",1
36783948,1257190172270768987,2024-09-30,105140942,Christopher,"Satisfied overall, fairly close to Central station. It’s a larger hotel-like hostel, but the provided common area was nice.",1
943201747764415000,1245560057258025120,2024-09-14,16594028,Anna,We had a great stay at Benjamin’s flat. Benjamin was a great communicator throughout our stay!,1
2995648,1241969510179709146,2024-09-09,100298248,Peter,"There were 4 of us -adult family- together for a birthday celebration & wanted to spend an enjoyable weekend together exploring a new city for all of us. Robin's place was just right for our plans. Close to wonderful restaurants within walking distance, & easy walk to the clean, easy-to-use subway station to take us into the old city Gamla stan, museums & boat rides to outlying islands. His place was a great landing pad when we returned from our adventures--confortable beds & cozy quiet surroundings!",1
36783948,1007852617596976308,2023-10-22,166854207,Daniel,"Great place to stay with great features, better to book through Hostelworld for this place if you want more of the community feel but it's the same great location",1
759666179018569489,1035423647436068786,2023-11-29,119301117,Sam,"Daniel’s place is fantastic, great location, cosy apartment, super helpful host!!",1
1066495191871360529,1231047398404620137,2024-08-25,591897365,Marie,"Hi Johan,<br/>thank you for the amazing weekend in your apartment. We had a lovely stay and everything in the apartment was perfect. Eventhough the apartment is shared with Johan, the bedroom and bathroom was private and we felt very comfortable. The little welcome gift - tasty swedish lemonade and crisps - were a lovely touch! We will definitely recommend it to our friends. All the best, Marie",1
39273071,766488136,2021-06-05,12316658,Tim,Awesome Airbnb and a very kind host. 5/5Rating!,1
720083776330842193,769383534925921385,2022-11-27,373487835,Ashley,Wonderful modern apartment. Really enjoyed my stay.,1
919962816734553244,984609722043991278,2023-09-20,97567349,Alex,"if you want to stay in dtockhlm.. sta here! Everything you need in the apartment, super clean, friendly communication, and right next to the train that links to central stockholm. 5 stars isn't enough!",1
50965091,971574540149412165,2023-09-02,1643568,Susannah,"Great location, clean, really efficient communication. We had a really fun time!",1
11569583,92626009,2016-08-09,30628139,Thierry,A nice and spacious house in the suburb of Stockholm. Stellan took time to welcome us and explain the different parts of the house. It's easy to park in front of the house.,1
612723121938149827,920100141070974031,2023-06-23,158788872,Daphne,"Warm hospitality, great spot, and really kind of Yasir",1
50965081,1147682253046892310,2024-05-02,166436730,Olivia,"Perfect location! Right near Gamla Stan and the major train stations. The nearby bars and restaurants were wonderful as well as all the museums and excursions we did. <br/>If we ever go back to Stockholm, we will absolutely stay here again!",1
33546399,750532354,2021-04-20,366757472,Gabriela,"A very charming apartment, perfect location in the middle of Gamla stan",1
24888842,1012910000691368065,2023-10-29,266234792,Laila,"We really enjoyed our stay! Everything was clean and tidy. The space is small, but very well equipped!",1
6753639,342038286,2018-10-28,13266005,Neil,Great location in a charming part of town.,1
36693017,692495563544635062,2022-08-13,459167214,Inés,"really nice apartment in a quiet, easy to navigate neighbourhood. there’s a metro stop close by. we had some trouble upon arriving but Iwona answered our texts immediately and was very nice and helpful!",1
39598914,595476999,2020-01-20,180423927,Janai,"Really excellent place to stay to visit Stockholm, I found it to be quite central and only a 3 minute walk to the nearest metro. We were able to get everywhere we needed (i.e. old town and the city center) usually within 20 minutes or less. I also loved how easy the check in and check out process was, and the place was extremely clean and has all the amenities for cooking. We had a lovely stay and would absolutely book again!",1
51626872,750535459556135625,2022-11-01,38483426,Harry,Check in was very easy with very detailed instructions and quick responses from Nicol. The apartment was tidy and had a well stocked kitchen. All very modern and an easy walk into the old town. Would stay here again.,1
35193468,724786887,2021-01-17,106272519,Clara,Great place! Really local! Has everything you need.,1
29734521,723684671862484892,2022-09-25,217046781,Johanna,Very good location! Everything worked fine! We enjoyed our stay in beautiful Stockholm ❤️,1
620108366816186380,1250665377146683437,2024-09-21,57628369,Ngawang,"The home is located in a great location with lots of stores and restaurants around. My friends and I love to explore new cites by walking around and found that this was a great center to walk to all the different neighborhoods we wanted to visit. The home it self was clean and has lots of space. Would recommend to anyone that is exploring Stockholm, especially for first timers.",1
45326108,641873308360627780,2022-06-04,21174413,Dima,Adam is a great guy. I've had a nice stay at his apartment.,1
648157214982908411,972314940595771814,2023-09-03,74370403,Peter,The location of this apartment is unbeatable. The epicenter of activities and shopping in Stockholm. We had a great time and loved the surroundings. The apartment was spotless and perfect for us!,1
20698538,513135345,2019-08-19,4954701,Sophie,"Margareta’s home is the perfect place to stay in Stockholm. It’s stylish, clean, great location and the real Scandi dream home. Margareta was easy to communicate with and the check in process was very simple. It’s in the heart of Södermalm, near lots of bars and restauants, shops etc, but still close to parks, nature and swimming spots. Would love to come back again soon. Thank you Margareta! X",1
15266527,167946375,2017-07-08,29611985,Sigurdur,"A great place to stay when in Stockholm. Close to shops, good restaurants and underground. The host was very helpful. ",1
19096294,565327358,2019-11-17,12339278,Leigh,"Kevin has a great apartment in a terrific location. It’s small, but very functional and a fine size for two people.   He was easy to work with and communicated quickly. The apartment is just up the hill from the Slussen T-stop and within walking distance of shops and restaurants in Södermalm and Gamla Stan. He has a wide range of brochures about things to do in the area and recommendations for restaurants. We liked Meatballs for the People and Esperia.  The kitchen has just  very basic supplies. We enjoyed our stay.",1
4224411,655923142,2020-08-24,299988583,Natalie,"I have spend 6 months in Ewas beautiful home and I can definitely recommend staying there. The room/flat was clean and I had everything I needed. When something broke Ewa was fixing it immediately. She is such a nice person and always helped me when I needed something. If I will need an accommodation in Stockholm in the future, this is the place to stay!",1
1117171391212689656,1223073301759114699,2024-08-14,305837842,Leo,"The photos on this listing make it seem like a cozy studio in an apartment building. Not so. This is a renovated hospital or some type of psychiatric ward. The apartment itself is suitable, but the bathroom has a musty sewage smell and is clearly a holdover from its usage in a medical facility. The location in Södermalm is wonderful, but please note that the listing and curation of photos is extremely misleading.",0
980305433535618654,1051298335707393604,2023-12-21,341713526,Inés,Good location in the centre of Stockholm. Had a little trouble with the key lock at first but the host was quick to help. Had a really nice time !,1
35966409,510648828,2019-08-16,261430319,Murilo,"An amazing place, close to supermarket and Stockholm central attractions, very modern and clean, but with no Wi-Fi access point :(",1
32715946,970151971918618794,2023-08-31,237595016,Tim,"A fab, secure place, with plenty of history and everything on your doorstep - a perfect base for exploring and relaxing - you really are in the centre of everything, and so with that comes hustle and bustle",1
31347264,447619232414505215,2021-09-09,151792150,Ana,Had a lovely three days staying here. The apartament has a great location and public transportation is close. You can easily go and take a lovely evening stroll near the canal after a long day sightseeing. The check in/out is very simple and the staff is always ready to help. <br/>We are planning to return to Stockholm many more times and we will be staying here again.,1
16714619,1197052944798615893,2024-07-09,74468,Kristen,"Lina's place is phenomenal!  It is better than the photos and what we really loved about it was how personal it is - family photos and decorations really make you feel like you are in a home, not just a generic investment property.  The space is really great for a family or friends - comfortable and cozy with everything you need.  The kitchen is very well equipped for meals at the apartment.  The location is fantastic!!!!!  So many great restaurants and shops within easy walking distance - try Pascal bakery and Symbios restaurant for dinner - within a few blocks and fantastic!  We like to walk everywhere and were able to walk to all of the major sites from Lina's apartment but if you are not up for walking too far, the metro station is very close and in just a few stops, you can get anywhere you want.  We love Stockholm and hope to come back soon and really hope that Lina's place would be available.  We definitely recommend Lina's apartment!!",1
50965091,1064367254064884326,2024-01-08,282332268,Eva,We had a lovely stay at the apartment. The location was great - easy to get to and very close to the station.,1
2176443,80541456,2016-06-18,65248793,Saniya,Wonderful experience! Ella was a great host. ,1
51418747,956366367910564419,2023-08-12,31906396,Alessandra,We had a great stay at Inês apartment. The apartment is very nice and has everything you need.  We would stay here again immediately.,1
35138577,1197027881973539952,2024-07-09,104966570,Elena Arecco,"Our family loved Elias’ apartment. Nestled in the historical cobble stones of Gamla Stan, the apartment was full of charm, history, and gorgeous art. We were close to everything we wanted to see and walked just a few feet to find a cafe or restaurant. Thank you, Elias!",1
845365,69664409,2016-04-12,21037483,Wim,Michael is really a great host ... Staying there is then also more like staying at a friend ... Very relaxed and easy going ;-),1
785399848843541022,1032467728524703238,2023-11-25,187909219,Roger,Loved the location of the place! Walkable to all the hot spots and felt right at home. Olof was very responsive and we would definitely stay there again.,1
39595993,654765096,2020-08-22,53040657,Camille,"Great stay in the studio, very clean, good located, we had all the equipment needed. Easy check in/out.<br/>And the bed is so comfortable !",1
47799515,915815974246909990,2023-06-17,68505434,Jia Shin,"We had a great stay at the place!<br/>Location is very accessible and near Metro station and various nice cafes and supermarket. <br/>Alexander is very responsive and gave clear instructions on check in. The place is cosy, nice decorations and very clean.<br/>We had a great stay and we recommend staying there! :)",1
961667925861017249,1160746351893564774,2024-05-20,474664061,Hannah,When we walked into the apartment the girls all jumped up and down at how gorgeous it was. The view is breathtaking. 10/10,1
20436363,684608931863722275,2022-08-02,80374952,Danielle,"Awesome airbnb, location, and host. Thanks for a great stay!",1
35193938,565080165967474526,2022-02-18,443378228,Kathleen,The place was just as expected and perfect for the stay. Wonderfully located but still nicely situated off the street in a private courtyard. The hosts were wonderfully responsive and I would recommend the place anyone and everyone.,1
44693990,676610173128856256,2022-07-22,168519620,Richard,"This is an excellent place to stay in Stockholm, perfectly positioned for enjoying the delights of SoFo (South of Folkungagaten) on Sodermalm - a buzzy neighbourhood full of quirky independent shops, cafes and restaurants. Also convenient for getting to other parts of the city as there is a metro station 5 minutes' walk away.<br/>The apartment is spacious, stylish, well-appointed and quiet. We found the double bed most comfortable, despite previous reviews suggesting it to be on the soft side, and the dark curtains are a major advantage during the summer months. The compact kitchen is fine but quite basically equipped - we rustled up a tasty pasta one evening, but best not plan on cooking anything much more elaborate than that!<br/>Entry to the apartment block and the flat is by means of a mobile phone app, which worked fine until our final day. We went out for breakfast, only to discover on our return that our access had been cancelled early so we couldn't get in to collect our bags etc. It was a stressful situation, but we managed to contact Elias who arranged fresh access and we made it to the airport in time. Hopefully the same problem won't arise again, but just in case it might be worth double-checking on the app when access is due to expire. <br/>Overall, I would warmly recommend this accommodation for your visit to Stockholm.",1
51414896,763587970437733559,2022-11-19,88656271,Mariella,"Great host, welcoming place, and close to tube!",1
41656401,708952371,2020-11-15,239040743,Johannes,Very clean and nice stuga.,1
887540690795433329,1045568745971726346,2023-12-13,347883204,Aneta,"Beautiful, well-equipped, clean apartment in the city centre. Easy public communication to Gamla Stan and other attractive places. Stylish and quiet old building with historic elevator and nice neighborhood. Communication with host was perfect. We recommend this apartment to everyone. Thank you!",1
25064415,289853241,2018-07-13,35445723,Sophie,"I booked the apartment for a friend, so i wasn‘t there Boy myself. The communication with Jonas was really easy, he answered very quickly and was always friendly. My friend told that she felt comfortable in the Apartment, so i would recommend Jonas place!",1
902698292228877719,1228901513832418544,2024-08-22,552936911,Cesare Roberto,"Really liked staying in this apartment, lovely neighbourhood, and very nice host. Made sure everything was clear and that we didn’t have any questions :)",1
34340946,652705333608651263,2022-06-19,6070830,Johannes,Amazing house with a big garden and the lake just in front. We really enjoyed our stay.,1
37790219,1026688451959139675,2023-11-17,266356400,Alanna,"Great apartment, responsive and helpful hosts and good location outside of Stockholm with very easy and quick access to the centre with public transport. Facilities were exactly as described, really well equipped kitchen and all little extras such as laundry detergent and shower gel provided. Only point to note for us was the listing says it is a queen bed but in Australia it would be considered a small double bed and given how small the bed is, it may not be suitable for everyone. Overall a great stay though and we would definitely return.",1
23763456,604445932,2020-02-11,26334172,Kira,Great location with a really cosy home feel to it. Public transport and great food at your doorstep,1
38281195,643318391868375807,2022-06-06,25997680,Florian,"This is a very good place to discover Stockholm. Close to the city but in a quiet area. The metro station is only a few minutes away.<br/>Mitri is a very communicative host and you can ask him anything. <br/>The bed is very comfy, everything was clean and the kitchen has all the things you need.",1
50965392,767931083064408586,2022-11-25,20057057,Guðmundur,Very nice and quiet studio. Clean and well organized. Had an excellent stay. Great location. All good!,1
663447642942470543,1304291880283234981,2024-12-04,94918824,Izzul,"Her friend Anna was good enough to pick me up and show me the way to the apartment. She also recommended me places to go and try.. was very helpful!! Also, the apartment is big!!",1
902732601458124276,957845058073855598,2023-08-14,46964196,Thomas,Our stay was great and it had everything we needed,1
1014400518160996421,1185387595935602962,2024-06-23,467859759,Kristen,Jessica’s unit is well-appointed and has everything you need for a pleasant stay in Stockholm. The proximity to lovely dinner spots is a bonus and you’re only a short stroll to both the train and buses the will take you to the centre of the city.,1
34265935,1223835589208831130,2024-08-15,152142555,Branislav,"Andreea was a great host, the apartment was so well located and had everything we needed. Really recommend staying here and would definitely stay here again.",1
21935654,947700915412368040,2023-07-31,513365841,Lindy,"I stayed for about two weeks. The apartment is clean and bright in a quiet neighborhood. Short walk to buses, metro, shops and parks. Loved the advanced appliances. Everything was up to my expectations, except that I experienced some wifi connection issues when I was working at the apartment. Fredrick was eager to resolve the issues. We worked things out at the end.",1
7829569,501298975,2019-08-03,15381454,Sam,"Great location, very close to everything you could want.",1
36783661,560620566629684465,2022-02-12,442973098,Gabriela,I was delighted. The personnel was friendly and open. The location is directly in the city centre.,1
6666960,72836982,2016-05-04,405692,Eleanor Slater,"Our trip to Stockholm was wonderful, Katie provided us with loads of information , so we had no problems at all getting from the airport to  Gamla Stan and to the apartment. The apartment was all anyone could hope for, the best location,  beautifully fitted out and with all the facilities that we needed, comfortable bed, great shower and kitchen. The apartment has been fitted out thoughtfully and the spaces maximised. As we were leaving on an early flight from Stockholm to Paris, Katia had booked a taxi for us, as a result our trip to Paris went very smoothly. We would highly recommend staying with Katia.<br/>Eleanor",1
19675032,751302241605132500,2022-11-02,65963522,Nel,"A very nice and convenient appartement and a very nice Family. Jelena has been very helpful and has make  everything easy and nice for us. We have been welcomed by Viktor, Jelena ´son.  A warm welcome very appreciated. He has been really nice and helpful. Thank you Jelena and Viktor. we will come back with pleasure",1
15005150,479630783,2019-07-01,16113746,Noveshien (Nova),We loved staying here! It was one of the best places we stayed in. It  was very clean and comfortable. The studio is in one of the best neighborhoods in Stockholm where you can walk around and feel like a local.  It is also close to transportation where the central part of Stockholm where the tourists are is just a few stops away. We would love to stay here  again when we’re back in Stockholm!,1
50964879,902700334457580998,2023-05-30,37198032,Nguyet Anh,We always stay here when we visit Stockholm and feel satisfied every time!,1
36783661,645016034,2020-08-01,20375171,Denzel,Clean and good customer service.,1
26896182,672980224260047791,2022-07-17,28548045,Luise,"Oliver is a very friendly host. He was very flexible and understanding with regards to the check in and out times. Furthermore, he was quick in the communication. The size and location of the apartment are great, it’s situated extremely centrally. The standard is quite basic, as you can expect from AirBnbs.",1
998984633236469186,1256399841928601006,2024-09-29,653315142,Celina,Stylish and unique loft apartment located in one of the historic buildings at the heart of a beautiful neighbourhood. Recommend for anyone who likes unusual places.,1
11569583,1030323016055055037,2023-11-22,7343880,Joakim Hauge,"Great experience, location and accommodation top notch!",1
1055699907356273883,1221675997927900740,2024-08-12,36506110,Adrian,"We enjoyed the peaceful location close to the national park where we managed a run and a swim every day.  Yet only 10 minutes to walk to the metro station.   The apartment itself felt spacious and uncluttered and nice to have a large kitchen area.   Overall, we strongly recommend.",1
1030908523394122409,1286909126149339327,2024-11-10,204708691,Panagiotis,"Lukas's place is a lovely apartment very good situated in the Vasastan neighbourhood,close to metro stations and to pubs,restaurants,cafes,super markets. The rooms are the same with what you can see from the photos and the entry to property was easy enough thanks to the directions provided. Lukas answered fast to every issue or question I had offering an excellent overall experience. I recommend it for sure!",1
51011162,1187547622409527208,2024-06-26,135075116,Anabel,"The photographs in the instructions were very helpful to find the building. The description was very accurate. The location is perfect, since it’s at walking distance of the main attractions and is also in the more trendy area.",1
17870989,943999128607806953,2023-07-26,501315503,Tehya,"Janusz was an incredible host! We had a lovely time, felt very safe and at home. It was a lovely apartment that had everything we needed (special mention to the couch was so incredibly comfortable). Very helpful, quick responses, friendly and an overall great experience. Close to the CBD with a train station near by as well as bus services. Would recommend to anyone, felt safe as a 18 year old. Thank you so much for the stay and inviting us to your beautiful apartment and artwork.",1
2166026,53889582,2015-11-14,3886608,Sara,Perfect.,1
8406721,448257351627688735,2021-09-10,84331446,Paul,"Stanley's apartment couldn't be in a better location. If you like to walk, this area is extremely walkable. If you prefer the metro, it's only a minute's walk. Stanley was a great guy to share an apartment with and was so accomodating. He's a tour guide, and I'd absolutely recommend going on a tour with him. He's very knowledgable about Stockholm's rich history and can recommend everything from good restaurants to fun things to see.<br/>Would stay again, two thumbs up!",1
6835834,76683895,2016-05-28,17991815,Mia,"It was a lovely stay at Mansour's. The neiborghood is quite. The appartment is clean, and fully equipped. The bed linen smell like spring. Although the location is a bit far from the downtown, Mansour gave us a very clear direction to get there.Overall, it's of good value of money.",1
40301184,973034330128662904,2023-09-04,470242620,Anna,The place was nice and clean. Key handover was well organized. Easy to get to other parts of the city.,1
1595682,235344344,2018-02-16,53165936,Kris,Charlie's place is ideally located a few steps from Gamla Stan and close to restaurants cafes and shops as well as lots of tourist venues. The old town is perfect to get a glimpse of Swedish hospitality. The apartment is well appointed and the facilities are great for guests. Check in and out was easy and Charlie is on hand by phone if you need anything. Apart from having to walk up 3 floors to the apartment it's a great place to stay and highly recommended.,1
1080257806911964318,1297761783389162180,2024-11-25,56046293,Rebecca,We had a great time in Sodermalm and would gladly stay here again! Really walkable area and a great little apartment for 2,1
46915374,635308570344904981,2022-05-26,47118537,Tim,Excellent apartment. Perfect for one or two people. Having lived in Stockholm before you could not find a more ideal location in this quiet corner of Sodermalm.,1
35671640,849897845355322694,2023-03-18,452248665,Debra,"A beautiful stay in a lovely , warm apartment. Fantastic location and such a peaceful environment. The host was extremely welcoming and helpful - nothing was a  problem!",1
36783624,1063705663785541202,2024-01-07,38739694,Kevin,Our stay was great! The room is nice but the bed is quite noisy and the duvet is a bit small. Bathroom is great. <br/>The location is perfect for walkers!,1
20328167,914310321288678455,2023-06-15,51434879,Natalie,"We had a really lovely stay, it was a really great location and the instructions meant it was very easy to find. airport pick up included which was straight forward. <br/>we would have loved a little sofa to sit on and maybe a mirror in the communal/second bed area but they are not negatives. lovely facilities and perfect for our little city break.  we were a little disappointed that we agreed late check out and then we're asked to vacate and store our items downstairs but overall it was a wonderful apartment and I will definitely book to come back again!",1
6802116,507100450,2019-08-11,86857458,Caro,The place offers lots of privacy with a separate room and bathroom. Everything was really welcoming. Nadia's place is inspiring for every artist's soul due to it's collection of curiosities!,1
36783948,873020791493071869,2023-04-19,13565949,Eva,"Guys at the reception are helpful and friendly. Huge portions for breakfast and gluten-free options available. The location is very nice as well. However,  it was very cold in the room during nights. Maybe because of the season. And I had trouble with the self check-in in the middle of the night as the entrance door only opened from inside.",1
5559364,230884025,2018-01-29,21783498,Courtney,"What an amazing stay! My partner & I had to book a place last minute, after several attempts & fails booking elsewhere and boy did we luck out with Kerstin! She lives up to all of her unique and authentic superhost standards :) You will have your own toilet, shower, kitchenette, washing/dryer (or perhaps shared with another Airbnb’r), your own couch & TV! We would stay here 10x over again. The location is also actually quite convenient via train!",1
893860232825093833,1031722580920962824,2023-11-24,19613886,Amit,excellent location for me. easy to talk host.,1
36783624,672208331947938801,2022-07-16,16574772,Akie,This hotel is cozy and very comfortable place.,1
31190530,449145949,2019-05-06,65239221,Camilla,Nice and very clean room in a great location. Edeysi's was very welcoming and made sure that I had everything I needed. There was a problem with the check-in that could have gone much smoother then it did.,1
24978414,1167956120101852443,2024-05-30,13491154,Anna,Everything was great and William was super helpful! I would definitely recommend it 😊,1
35812773,602930913,2020-02-08,24404066,Sophie,"As described, easy walk to wherever you need in Stockholm",1
588806588990905482,1231764488941016635,2024-08-26,91741804,Cristina,"Eiad's place was perfect for our short stay in Stockholm. The location is ideal, just a short walk from the subway station, making it easy to get around the city. The bed was incredibly comfortable, ensuring we had a great night’s sleep after a day of exploring. I would highly recommend Eiad's home to anyone visiting Stockholm!",1
902732601458124276,1141139199864072608,2024-04-23,183659612,Kasra,Elias is a friendly and very responsive host. His place is well-located. It is accessible to the tram station and surrounded with grocery stores.,1
36693017,1160770070089863615,2024-05-20,535971533,Handuo,"The location is good, close to bus stop. And the apartment feels warm especially the living room.",1
19675032,944028477146572416,2023-07-26,111813690,David,"Amazing location, steps from Götgatan with restaurants and shops, and a short walk from Gamla Stan and the ferries to Djurgården.",1
1233231060593873591,1291221060571531889,2024-11-16,15971350,Jonas,"Great apartment, I recommend it.",1
46752010,526576894164645854,2021-12-27,40329015,George,"Location is great, right in the thick of the action and everything in the city is walkable from the front door. Host is extremely responsive and helpful 👍🏾",1
918163588381690566,1027408914715829037,2023-11-18,66062633,Francisca,We spent one week at Jessica’s place and everything went well and smooth. The house was super clean when we arrived and had everything needed for our stay. The location is good and public transports are just around the corner. Jessica was always very responsive and helpful. I recommend Jessica’s place when visiting Stockholm!,1
46251935,535358690691170526,2022-01-08,42318939,Mariel,"Andrej's studio is on a hotel location, but with private kitchen and bathroom. is well located near Santks Eriksplan metro station and Odenplan station, there's a bus from Arlanda that takes you to the door. And a supermarket that opens until 23:00 a few metres away.<br/>We had a great stay.",1
26921828,1281789946434687027,2024-11-03,317267111,Kumiko,"Susanna and her husband are a wonderfully warm and kind couple. It was incredibly reassuring that they always responded to our messages promptly. Their house is impeccably clean and tidy, and the linens were fresh and spotless.<br/>The location is also very convenient—just a pleasant 3-minute walk to the nearest bus stop. The Route 1 bus runs every 10 minutes most of the time and takes you directly to the city center. It stops right in front of the city bus terminal, which is especially convenient for travelers with large luggage.<br/>Overall, we had a fantastic stay and would highly recommend this place to anyone visiting the area!",1
35671640,470827560734634722,2021-10-11,89277568,Rolf,"The perfect, cozy Apartment to explore Stockholm. We had a wonderful time!",1
